FrameCount, FrameTime, groupSizeX, groupSizeY, groupNumX, groupNumY, worksetSizeX, worksetSizeY, 
3753, 0.011069, 30, 3, 160, 30, 1600, 900, 
3754, 0.011187, 30, 3, 160, 30, 1600, 900, 
3755, 0.010565, 30, 3, 160, 30, 1600, 900, 
3756, 0.011203, 30, 3, 160, 30, 1600, 900, 
3757, 0.011197, 30, 3, 160, 30, 1600, 900, 
3758, 0.010475, 30, 3, 160, 30, 1600, 900, 
3759, 0.011225, 30, 3, 160, 30, 1600, 900, 
3760, 0.011171, 30, 3, 160, 30, 1600, 900, 
3761, 0.010462, 30, 3, 160, 30, 1600, 900, 
3762, 0.011253, 30, 3, 160, 30, 1600, 900, 
3763, 0.011188, 30, 3, 160, 30, 1600, 900, 
3764, 0.010521, 30, 3, 160, 30, 1600, 900, 
3765, 0.011203, 30, 3, 160, 30, 1600, 900, 
3766, 0.011189, 30, 3, 160, 30, 1600, 900, 
3767, 0.010496, 30, 3, 160, 30, 1600, 900, 
3768, 0.011235, 30, 3, 160, 30, 1600, 900, 
3769, 0.011207, 30, 3, 160, 30, 1600, 900, 
3770, 0.010456, 30, 3, 160, 30, 1600, 900, 
3771, 0.011223, 30, 3, 160, 30, 1600, 900, 
3772, 0.011200, 30, 3, 160, 30, 1600, 900, 
3773, 0.010457, 30, 3, 160, 30, 1600, 900, 
3774, 0.011259, 30, 3, 160, 30, 1600, 900, 
3775, 0.011200, 30, 3, 160, 30, 1600, 900, 
3776, 0.010478, 30, 3, 160, 30, 1600, 900, 
3777, 0.011209, 30, 3, 160, 30, 1600, 900, 
3778, 0.011172, 30, 3, 160, 30, 1600, 900, 
3779, 0.010498, 30, 3, 160, 30, 1600, 900, 
3780, 0.011228, 30, 3, 160, 30, 1600, 900, 
3781, 0.011184, 30, 3, 160, 30, 1600, 900, 
3782, 0.010489, 30, 3, 160, 30, 1600, 900, 
3783, 0.011221, 30, 3, 160, 30, 1600, 900, 
3784, 0.011179, 30, 3, 160, 30, 1600, 900, 
3785, 0.010492, 30, 3, 160, 30, 1600, 900, 
3786, 0.011286, 30, 3, 160, 30, 1600, 900, 
3787, 0.011120, 30, 3, 160, 30, 1600, 900, 
3788, 0.010476, 30, 3, 160, 30, 1600, 900, 
3789, 0.011193, 30, 3, 160, 30, 1600, 900, 
3790, 0.010597, 30, 3, 160, 30, 1600, 900, 
3791, 0.011140, 30, 3, 160, 30, 1600, 900, 
3792, 0.011212, 30, 3, 160, 30, 1600, 900, 
3793, 0.010581, 30, 3, 160, 30, 1600, 900, 
3794, 0.011196, 30, 3, 160, 30, 1600, 900, 
3795, 0.011195, 30, 3, 160, 30, 1600, 900, 
3796, 0.010496, 30, 3, 160, 30, 1600, 900, 
3797, 0.011258, 30, 3, 160, 30, 1600, 900, 
3798, 0.011175, 30, 3, 160, 30, 1600, 900, 
3799, 0.010603, 30, 3, 160, 30, 1600, 900, 
3800, 0.011152, 30, 3, 160, 30, 1600, 900, 
3801, 0.011140, 30, 3, 160, 30, 1600, 900, 
3802, 0.010489, 30, 3, 160, 30, 1600, 900, 
3803, 0.011299, 30, 3, 160, 30, 1600, 900, 
3804, 0.011210, 30, 3, 160, 30, 1600, 900, 
3805, 0.010485, 30, 3, 160, 30, 1600, 900, 
3806, 0.011244, 30, 3, 160, 30, 1600, 900, 
3807, 0.011190, 30, 3, 160, 30, 1600, 900, 
3808, 0.010487, 30, 3, 160, 30, 1600, 900, 
3809, 0.011244, 30, 3, 160, 30, 1600, 900, 
3810, 0.011187, 30, 3, 160, 30, 1600, 900, 
3811, 0.010508, 30, 3, 160, 30, 1600, 900, 
3812, 0.011196, 30, 3, 160, 30, 1600, 900, 
3813, 0.011243, 30, 3, 160, 30, 1600, 900, 
3814, 0.010469, 30, 3, 160, 30, 1600, 900, 
3815, 0.011236, 30, 3, 160, 30, 1600, 900, 
3816, 0.011200, 30, 3, 160, 30, 1600, 900, 
3817, 0.010490, 30, 3, 160, 30, 1600, 900, 
3818, 0.011227, 30, 3, 160, 30, 1600, 900, 
3819, 0.011197, 30, 3, 160, 30, 1600, 900, 
3820, 0.010514, 30, 3, 160, 30, 1600, 900, 
3821, 0.011265, 30, 3, 160, 30, 1600, 900, 
3822, 0.011167, 30, 3, 160, 30, 1600, 900, 
3823, 0.010498, 30, 3, 160, 30, 1600, 900, 
3824, 0.011234, 30, 3, 160, 30, 1600, 900, 
3825, 0.011187, 30, 3, 160, 30, 1600, 900, 
3826, 0.010506, 30, 3, 160, 30, 1600, 900, 
3827, 0.011252, 30, 3, 160, 30, 1600, 900, 
3828, 0.011238, 30, 3, 160, 30, 1600, 900, 
3829, 0.010482, 30, 3, 160, 30, 1600, 900, 
3830, 0.011225, 30, 3, 160, 30, 1600, 900, 
3831, 0.010551, 30, 3, 160, 30, 1600, 900, 
3832, 0.011173, 30, 3, 160, 30, 1600, 900, 
3833, 0.011171, 30, 3, 160, 30, 1600, 900, 
3834, 0.010595, 30, 3, 160, 30, 1600, 900, 
3835, 0.011120, 30, 3, 160, 30, 1600, 900, 
3836, 0.011223, 30, 3, 160, 30, 1600, 900, 
3837, 0.010540, 30, 3, 160, 30, 1600, 900, 
3838, 0.011187, 30, 3, 160, 30, 1600, 900, 
3839, 0.011185, 30, 3, 160, 30, 1600, 900, 
3840, 0.010512, 30, 3, 160, 30, 1600, 900, 
3841, 0.011267, 30, 3, 160, 30, 1600, 900, 
3842, 0.008985, 30, 3, 160, 30, 1600, 900, 
3843, 0.008332, 30, 3, 160, 30, 1600, 900, 
3844, 0.011141, 30, 3, 160, 30, 1600, 900, 
3845, 0.010542, 30, 3, 160, 30, 1600, 900, 
3846, 0.011336, 30, 3, 160, 30, 1600, 900, 
3847, 0.011703, 30, 3, 160, 30, 1600, 900, 
3848, 0.010588, 30, 3, 160, 30, 1600, 900, 
3849, 0.011517, 30, 3, 160, 30, 1600, 900, 
3850, 0.014542, 30, 3, 160, 30, 1600, 900, 
3851, 0.014626, 30, 3, 160, 30, 1600, 900, 
3852, 0.014634, 30, 3, 160, 30, 1600, 900, 
3853, 0.010491, 30, 3, 160, 30, 1600, 900, 
3854, 0.011269, 30, 3, 160, 30, 1600, 900, 
3855, 0.015227, 30, 3, 160, 30, 1600, 900, 
3856, 0.011657, 30, 3, 160, 30, 1600, 900, 
3857, 0.010693, 30, 3, 160, 30, 1600, 900, 
3858, 0.011401, 30, 3, 160, 30, 1600, 900, 
3859, 0.015729, 30, 3, 160, 30, 1600, 900, 
3860, 0.015658, 30, 3, 160, 30, 1600, 900, 
3861, 0.011391, 30, 3, 160, 30, 1600, 900, 
3862, 0.010987, 30, 3, 160, 30, 1600, 900, 
3863, 0.011447, 30, 3, 160, 30, 1600, 900, 
3864, 0.014768, 30, 3, 160, 30, 1600, 900, 
3865, 0.010505, 30, 3, 160, 30, 1600, 900, 
3866, 0.015456, 30, 3, 160, 30, 1600, 900, 
3867, 0.011891, 30, 3, 160, 30, 1600, 900, 
3868, 0.015792, 30, 3, 160, 30, 1600, 900, 
3869, 0.015111, 30, 3, 160, 30, 1600, 900, 
3870, 0.011139, 30, 3, 160, 30, 1600, 900, 
3871, 0.010744, 30, 3, 160, 30, 1600, 900, 
3872, 0.015771, 30, 3, 160, 30, 1600, 900, 
3873, 0.015039, 30, 3, 160, 30, 1600, 900, 
3874, 0.014773, 30, 3, 160, 30, 1600, 900, 
3875, 0.015182, 30, 3, 160, 30, 1600, 900, 
3876, 0.015185, 30, 3, 160, 30, 1600, 900, 
3877, 0.010635, 30, 3, 160, 30, 1600, 900, 
3878, 0.011779, 30, 3, 160, 30, 1600, 900, 
3879, 0.014990, 30, 3, 160, 30, 1600, 900, 
3880, 0.011741, 30, 3, 160, 30, 1600, 900, 
3881, 0.010789, 30, 3, 160, 30, 1600, 900, 
3882, 0.011348, 30, 3, 160, 30, 1600, 900, 
3883, 0.015682, 30, 3, 160, 30, 1600, 900, 
3884, 0.014843, 30, 3, 160, 30, 1600, 900, 
3885, 0.015372, 30, 3, 160, 30, 1600, 900, 
3886, 0.010888, 30, 3, 160, 30, 1600, 900, 
3887, 0.011681, 30, 3, 160, 30, 1600, 900, 
3888, 0.015833, 30, 3, 160, 30, 1600, 900, 
3889, 0.011738, 30, 3, 160, 30, 1600, 900, 
3890, 0.015847, 30, 3, 160, 30, 1600, 900, 
3891, 0.011200, 30, 3, 160, 30, 1600, 900, 
3892, 0.011658, 30, 3, 160, 30, 1600, 900, 
3893, 0.014996, 30, 3, 160, 30, 1600, 900, 
3894, 0.014987, 30, 3, 160, 30, 1600, 900, 
3895, 0.011348, 30, 3, 160, 30, 1600, 900, 
3896, 0.010639, 30, 3, 160, 30, 1600, 900, 
3897, 0.011851, 30, 3, 160, 30, 1600, 900, 
3898, 0.014999, 30, 3, 160, 30, 1600, 900, 
3899, 0.015455, 30, 3, 160, 30, 1600, 900, 
3900, 0.010839, 30, 3, 160, 30, 1600, 900, 
3901, 0.011730, 30, 3, 160, 30, 1600, 900, 
3902, 0.015874, 30, 3, 160, 30, 1600, 900, 
3903, 0.011579, 30, 3, 160, 30, 1600, 900, 
3904, 0.015291, 30, 3, 160, 30, 1600, 900, 
3905, 0.010574, 30, 3, 160, 30, 1600, 900, 
3906, 0.011293, 30, 3, 160, 30, 1600, 900, 
3907, 0.015152, 30, 3, 160, 30, 1600, 900, 
3908, 0.011417, 30, 3, 160, 30, 1600, 900, 
3909, 0.010737, 30, 3, 160, 30, 1600, 900, 
3910, 0.011676, 30, 3, 160, 30, 1600, 900, 
3911, 0.015426, 30, 3, 160, 30, 1600, 900, 
3912, 0.014684, 30, 3, 160, 30, 1600, 900, 
3913, 0.010900, 30, 3, 160, 30, 1600, 900, 
3914, 0.011133, 30, 3, 160, 30, 1600, 900, 
3915, 0.014665, 30, 3, 160, 30, 1600, 900, 
3916, 0.014716, 30, 3, 160, 30, 1600, 900, 
3917, 0.011186, 30, 3, 160, 30, 1600, 900, 
3918, 0.010489, 30, 3, 160, 30, 1600, 900, 
3919, 0.011294, 30, 3, 160, 30, 1600, 900, 
3920, 0.014857, 30, 3, 160, 30, 1600, 900, 
3921, 0.010643, 30, 3, 160, 30, 1600, 900, 
3922, 0.014807, 30, 3, 160, 30, 1600, 900, 
3923, 0.011264, 30, 3, 160, 30, 1600, 900, 
3924, 0.015812, 30, 3, 160, 30, 1600, 900, 
3925, 0.011346, 30, 3, 160, 30, 1600, 900, 
3926, 0.014095, 30, 3, 160, 30, 1600, 900, 
3927, 0.011153, 30, 3, 160, 30, 1600, 900, 
3928, 0.015406, 30, 3, 160, 30, 1600, 900, 
3929, 0.011542, 30, 3, 160, 30, 1600, 900, 
3930, 0.010537, 30, 3, 160, 30, 1600, 900, 
3931, 0.015865, 30, 3, 160, 30, 1600, 900, 
3932, 0.011632, 30, 3, 160, 30, 1600, 900, 
3933, 0.015753, 30, 3, 160, 30, 1600, 900, 
3934, 0.012019, 30, 3, 160, 30, 1600, 900, 
3935, 0.010962, 30, 3, 160, 30, 1600, 900, 
3936, 0.014687, 30, 3, 160, 30, 1600, 900, 
3937, 0.012311, 30, 3, 160, 30, 1600, 900, 
3938, 0.014836, 30, 3, 160, 30, 1600, 900, 
3939, 0.011330, 30, 3, 160, 30, 1600, 900, 
3940, 0.011074, 30, 3, 160, 30, 1600, 900, 
3941, 0.015428, 30, 3, 160, 30, 1600, 900, 
3942, 0.011390, 30, 3, 160, 30, 1600, 900, 
3943, 0.015238, 30, 3, 160, 30, 1600, 900, 
3944, 0.010559, 30, 3, 160, 30, 1600, 900, 
3945, 0.015099, 30, 3, 160, 30, 1600, 900, 
3946, 0.011385, 30, 3, 160, 30, 1600, 900, 
3947, 0.015239, 30, 3, 160, 30, 1600, 900, 
3948, 0.011648, 30, 3, 160, 30, 1600, 900, 
3949, 0.010927, 30, 3, 160, 30, 1600, 900, 
3950, 0.015803, 30, 3, 160, 30, 1600, 900, 
3951, 0.011477, 30, 3, 160, 30, 1600, 900, 
3952, 0.015768, 30, 3, 160, 30, 1600, 900, 
3953, 0.010796, 30, 3, 160, 30, 1600, 900, 
3954, 0.011694, 30, 3, 160, 30, 1600, 900, 
3955, 0.015325, 30, 3, 160, 30, 1600, 900, 
3956, 0.015453, 30, 3, 160, 30, 1600, 900, 
3957, 0.011559, 30, 3, 160, 30, 1600, 900, 
3958, 0.010809, 30, 3, 160, 30, 1600, 900, 
3959, 0.014346, 30, 3, 160, 30, 1600, 900, 
3960, 0.012249, 30, 3, 160, 30, 1600, 900, 
3961, 0.015521, 30, 3, 160, 30, 1600, 900, 
3962, 0.011228, 30, 3, 160, 30, 1600, 900, 
3963, 0.011005, 30, 3, 160, 30, 1600, 900, 
3964, 0.015657, 30, 3, 160, 30, 1600, 900, 
3965, 0.011735, 30, 3, 160, 30, 1600, 900, 
3966, 0.015157, 30, 3, 160, 30, 1600, 900, 
3967, 0.010753, 30, 3, 160, 30, 1600, 900, 
3968, 0.011824, 30, 3, 160, 30, 1600, 900, 
3969, 0.015090, 30, 3, 160, 30, 1600, 900, 
3970, 0.013536, 30, 3, 160, 30, 1600, 900, 
3971, 0.008695, 30, 3, 160, 30, 1600, 900, 
3972, 0.011841, 30, 3, 160, 30, 1600, 900, 
3973, 0.015282, 30, 3, 160, 30, 1600, 900, 
3974, 0.011633, 30, 3, 160, 30, 1600, 900, 
3975, 0.010882, 30, 3, 160, 30, 1600, 900, 
3976, 0.011495, 30, 3, 160, 30, 1600, 900, 
3977, 0.015462, 30, 3, 160, 30, 1600, 900, 
3978, 0.015409, 30, 3, 160, 30, 1600, 900, 
3979, 0.011493, 30, 3, 160, 30, 1600, 900, 
3980, 0.010999, 30, 3, 160, 30, 1600, 900, 
3981, 0.011387, 30, 3, 160, 30, 1600, 900, 
3982, 0.017164, 30, 3, 160, 30, 1600, 900, 
3983, 0.013155, 30, 3, 160, 30, 1600, 900, 
3984, 0.010822, 30, 3, 160, 30, 1600, 900, 
3985, 0.011587, 30, 3, 160, 30, 1600, 900, 
3986, 0.015025, 30, 3, 160, 30, 1600, 900, 
3987, 0.011243, 30, 3, 160, 30, 1600, 900, 
3988, 0.010908, 30, 3, 160, 30, 1600, 900, 
3989, 0.011352, 30, 3, 160, 30, 1600, 900, 
3990, 0.014786, 30, 3, 160, 30, 1600, 900, 
3991, 0.015232, 30, 3, 160, 30, 1600, 900, 
3992, 0.010730, 30, 3, 160, 30, 1600, 900, 
3993, 0.011297, 30, 3, 160, 30, 1600, 900, 
3994, 0.014837, 30, 3, 160, 30, 1600, 900, 
3995, 0.012268, 30, 3, 160, 30, 1600, 900, 
3996, 0.010926, 30, 3, 160, 30, 1600, 900, 
3997, 0.011998, 30, 3, 160, 30, 1600, 900, 
3998, 0.014920, 30, 3, 160, 30, 1600, 900, 
3999, 0.015224, 30, 3, 160, 30, 1600, 900, 
4000, 0.015222, 30, 3, 160, 30, 1600, 900, 
4001, 0.011679, 30, 3, 160, 30, 1600, 900, 
4002, 0.010703, 30, 3, 160, 30, 1600, 900, 
4003, 0.011462, 30, 3, 160, 30, 1600, 900, 
4004, 0.015562, 30, 3, 160, 30, 1600, 900, 
4005, 0.011124, 30, 3, 160, 30, 1600, 900, 
4006, 0.016060, 30, 3, 160, 30, 1600, 900, 
4007, 0.011543, 30, 3, 160, 30, 1600, 900, 
4008, 0.015228, 30, 3, 160, 30, 1600, 900, 
4009, 0.015503, 30, 3, 160, 30, 1600, 900, 
4010, 0.011703, 30, 3, 160, 30, 1600, 900, 
4011, 0.010622, 30, 3, 160, 30, 1600, 900, 
4012, 0.011656, 30, 3, 160, 30, 1600, 900, 
4013, 0.015209, 30, 3, 160, 30, 1600, 900, 
4014, 0.015635, 30, 3, 160, 30, 1600, 900, 
4015, 0.015694, 30, 3, 160, 30, 1600, 900, 
4016, 0.011730, 30, 3, 160, 30, 1600, 900, 
4017, 0.010752, 30, 3, 160, 30, 1600, 900, 
4018, 0.015427, 30, 3, 160, 30, 1600, 900, 
4019, 0.011850, 30, 3, 160, 30, 1600, 900, 
4020, 0.010732, 30, 3, 160, 30, 1600, 900, 
4021, 0.014937, 30, 3, 160, 30, 1600, 900, 
4022, 0.011437, 30, 3, 160, 30, 1600, 900, 
4023, 0.015128, 30, 3, 160, 30, 1600, 900, 
4024, 0.011463, 30, 3, 160, 30, 1600, 900, 
4025, 0.010963, 30, 3, 160, 30, 1600, 900, 
4026, 0.015509, 30, 3, 160, 30, 1600, 900, 
4027, 0.011528, 30, 3, 160, 30, 1600, 900, 
4028, 0.015364, 30, 3, 160, 30, 1600, 900, 
4029, 0.011453, 30, 3, 160, 30, 1600, 900, 
4030, 0.014789, 30, 3, 160, 30, 1600, 900, 
4031, 0.011356, 30, 3, 160, 30, 1600, 900, 
4032, 0.014977, 30, 3, 160, 30, 1600, 900, 
4033, 0.012240, 30, 3, 160, 30, 1600, 900, 
4034, 0.010715, 30, 3, 160, 30, 1600, 900, 
4035, 0.015269, 30, 3, 160, 30, 1600, 900, 
4036, 0.011797, 30, 3, 160, 30, 1600, 900, 
4037, 0.015575, 30, 3, 160, 30, 1600, 900, 
4038, 0.011797, 30, 3, 160, 30, 1600, 900, 
4039, 0.010895, 30, 3, 160, 30, 1600, 900, 
4040, 0.011702, 30, 3, 160, 30, 1600, 900, 
4041, 0.016000, 30, 3, 160, 30, 1600, 900, 
4042, 0.015770, 30, 3, 160, 30, 1600, 900, 
4043, 0.011193, 30, 3, 160, 30, 1600, 900, 
4044, 0.010613, 30, 3, 160, 30, 1600, 900, 
4045, 0.011368, 30, 3, 160, 30, 1600, 900, 
4046, 0.015300, 30, 3, 160, 30, 1600, 900, 
4047, 0.011458, 30, 3, 160, 30, 1600, 900, 
4048, 0.014334, 30, 3, 160, 30, 1600, 900, 
4049, 0.011366, 30, 3, 160, 30, 1600, 900, 
4050, 0.015833, 30, 3, 160, 30, 1600, 900, 
4051, 0.015124, 30, 3, 160, 30, 1600, 900, 
4052, 0.011429, 30, 3, 160, 30, 1600, 900, 
4053, 0.010874, 30, 3, 160, 30, 1600, 900, 
4054, 0.011624, 30, 3, 160, 30, 1600, 900, 
4055, 0.015128, 30, 3, 160, 30, 1600, 900, 
4056, 0.015014, 30, 3, 160, 30, 1600, 900, 
4057, 0.010677, 30, 3, 160, 30, 1600, 900, 
4058, 0.011692, 30, 3, 160, 30, 1600, 900, 
4059, 0.015302, 30, 3, 160, 30, 1600, 900, 
4060, 0.015009, 30, 3, 160, 30, 1600, 900, 
4061, 0.011291, 30, 3, 160, 30, 1600, 900, 
4062, 0.010911, 30, 3, 160, 30, 1600, 900, 
4063, 0.015433, 30, 3, 160, 30, 1600, 900, 
4064, 0.011889, 30, 3, 160, 30, 1600, 900, 
4065, 0.015346, 30, 3, 160, 30, 1600, 900, 
4066, 0.010851, 30, 3, 160, 30, 1600, 900, 
4067, 0.011586, 30, 3, 160, 30, 1600, 900, 
4068, 0.015563, 30, 3, 160, 30, 1600, 900, 
4069, 0.011496, 30, 3, 160, 30, 1600, 900, 
4070, 0.014514, 30, 3, 160, 30, 1600, 900, 
4071, 0.010758, 30, 3, 160, 30, 1600, 900, 
4072, 0.011760, 30, 3, 160, 30, 1600, 900, 
4073, 0.012320, 30, 3, 160, 30, 1600, 900, 
4074, 0.010991, 30, 3, 160, 30, 1600, 900, 
4075, 0.012063, 30, 3, 160, 30, 1600, 900, 
4076, 0.015259, 30, 3, 160, 30, 1600, 900, 
4077, 0.015457, 30, 3, 160, 30, 1600, 900, 
4078, 0.015350, 30, 3, 160, 30, 1600, 900, 
4079, 0.015466, 30, 3, 160, 30, 1600, 900, 
4080, 0.011501, 30, 3, 160, 30, 1600, 900, 
4081, 0.010719, 30, 3, 160, 30, 1600, 900, 
4082, 0.015283, 30, 3, 160, 30, 1600, 900, 
4083, 0.011513, 30, 3, 160, 30, 1600, 900, 
4084, 0.015698, 30, 3, 160, 30, 1600, 900, 
4085, 0.010594, 30, 3, 160, 30, 1600, 900, 
4086, 0.011382, 30, 3, 160, 30, 1600, 900, 
4087, 0.015026, 30, 3, 160, 30, 1600, 900, 
4088, 0.011674, 30, 3, 160, 30, 1600, 900, 
4089, 0.010969, 30, 3, 160, 30, 1600, 900, 
4090, 0.015987, 30, 3, 160, 30, 1600, 900, 
4091, 0.011903, 30, 3, 160, 30, 1600, 900, 
4092, 0.015691, 30, 3, 160, 30, 1600, 900, 
4093, 0.015422, 30, 3, 160, 30, 1600, 900, 
4094, 0.011776, 30, 3, 160, 30, 1600, 900, 
4095, 0.010694, 30, 3, 160, 30, 1600, 900, 
4096, 0.011306, 30, 3, 160, 30, 1600, 900, 
4097, 0.015130, 30, 3, 160, 30, 1600, 900, 
4098, 0.008621, 30, 3, 160, 30, 1600, 900, 
4099, 0.013214, 30, 3, 160, 30, 1600, 900, 
4100, 0.011734, 30, 3, 160, 30, 1600, 900, 
4101, 0.010802, 30, 3, 160, 30, 1600, 900, 
4102, 0.011463, 30, 3, 160, 30, 1600, 900, 
4103, 0.011696, 30, 3, 160, 30, 1600, 900, 
4104, 0.014734, 30, 3, 160, 30, 1600, 900, 
4105, 0.010574, 30, 3, 160, 30, 1600, 900, 
4106, 0.011427, 30, 3, 160, 30, 1600, 900, 
4107, 0.015095, 30, 3, 160, 30, 1600, 900, 
4108, 0.014354, 30, 3, 160, 30, 1600, 900, 
4109, 0.011735, 30, 3, 160, 30, 1600, 900, 
4110, 0.011588, 30, 3, 160, 30, 1600, 900, 
4111, 0.015042, 30, 3, 160, 30, 1600, 900, 
4112, 0.015465, 30, 3, 160, 30, 1600, 900, 
4113, 0.015201, 30, 3, 160, 30, 1600, 900, 
4114, 0.011636, 30, 3, 160, 30, 1600, 900, 
4115, 0.010826, 30, 3, 160, 30, 1600, 900, 
4116, 0.011682, 30, 3, 160, 30, 1600, 900, 
4117, 0.015447, 30, 3, 160, 30, 1600, 900, 
4118, 0.015417, 30, 3, 160, 30, 1600, 900, 
4119, 0.011344, 30, 3, 160, 30, 1600, 900, 
4120, 0.011217, 30, 3, 160, 30, 1600, 900, 
4121, 0.011617, 30, 3, 160, 30, 1600, 900, 
4122, 0.015035, 30, 3, 160, 30, 1600, 900, 
4123, 0.010806, 30, 3, 160, 30, 1600, 900, 
4124, 0.015468, 30, 3, 160, 30, 1600, 900, 
4125, 0.011225, 30, 3, 160, 30, 1600, 900, 
4126, 0.015239, 30, 3, 160, 30, 1600, 900, 
4127, 0.015567, 30, 3, 160, 30, 1600, 900, 
4128, 0.011296, 30, 3, 160, 30, 1600, 900, 
4129, 0.010597, 30, 3, 160, 30, 1600, 900, 
4130, 0.011675, 30, 3, 160, 30, 1600, 900, 
4131, 0.015231, 30, 3, 160, 30, 1600, 900, 
4132, 0.015459, 30, 3, 160, 30, 1600, 900, 
4133, 0.011199, 30, 3, 160, 30, 1600, 900, 
4134, 0.011598, 30, 3, 160, 30, 1600, 900, 
4135, 0.015270, 30, 3, 160, 30, 1600, 900, 
4136, 0.014734, 30, 3, 160, 30, 1600, 900, 
4137, 0.011350, 30, 3, 160, 30, 1600, 900, 
4138, 0.010995, 30, 3, 160, 30, 1600, 900, 
4139, 0.011359, 30, 3, 160, 30, 1600, 900, 
4140, 0.015056, 30, 3, 160, 30, 1600, 900, 
4141, 0.015146, 30, 3, 160, 30, 1600, 900, 
4142, 0.010698, 30, 3, 160, 30, 1600, 900, 
4143, 0.041882, 160, 3, 10, 300, 1600, 900, 
4144, 0.013377, 160, 3, 10, 300, 1600, 900, 
4145, 0.009367, 160, 3, 10, 300, 1600, 900, 
4146, 0.010208, 160, 3, 10, 300, 1600, 900, 
4147, 0.013773, 160, 3, 10, 300, 1600, 900, 
4148, 0.009265, 160, 3, 10, 300, 1600, 900, 
4149, 0.014236, 160, 3, 10, 300, 1600, 900, 
4150, 0.009744, 160, 3, 10, 300, 1600, 900, 
4151, 0.009816, 160, 3, 10, 300, 1600, 900, 
4152, 0.013591, 160, 3, 10, 300, 1600, 900, 
4153, 0.010153, 160, 3, 10, 300, 1600, 900, 
4154, 0.009569, 160, 3, 10, 300, 1600, 900, 
4155, 0.013623, 160, 3, 10, 300, 1600, 900, 
4156, 0.010400, 160, 3, 10, 300, 1600, 900, 
4157, 0.009572, 160, 3, 10, 300, 1600, 900, 
4158, 0.013607, 160, 3, 10, 300, 1600, 900, 
4159, 0.010118, 160, 3, 10, 300, 1600, 900, 
4160, 0.013462, 160, 3, 10, 300, 1600, 900, 
4161, 0.009301, 160, 3, 10, 300, 1600, 900, 
4162, 0.009942, 160, 3, 10, 300, 1600, 900, 
4163, 0.013435, 160, 3, 10, 300, 1600, 900, 
4164, 0.009409, 160, 3, 10, 300, 1600, 900, 
4165, 0.009948, 160, 3, 10, 300, 1600, 900, 
4166, 0.013534, 160, 3, 10, 300, 1600, 900, 
4167, 0.009168, 160, 3, 10, 300, 1600, 900, 
4168, 0.010118, 160, 3, 10, 300, 1600, 900, 
4169, 0.013511, 160, 3, 10, 300, 1600, 900, 
4170, 0.009315, 160, 3, 10, 300, 1600, 900, 
4171, 0.013612, 160, 3, 10, 300, 1600, 900, 
4172, 0.009544, 160, 3, 10, 300, 1600, 900, 
4173, 0.009802, 160, 3, 10, 300, 1600, 900, 
4174, 0.013747, 160, 3, 10, 300, 1600, 900, 
4175, 0.009675, 160, 3, 10, 300, 1600, 900, 
4176, 0.009725, 160, 3, 10, 300, 1600, 900, 
4177, 0.014287, 160, 3, 10, 300, 1600, 900, 
4178, 0.010179, 160, 3, 10, 300, 1600, 900, 
4179, 0.013102, 160, 3, 10, 300, 1600, 900, 
4180, 0.010078, 160, 3, 10, 300, 1600, 900, 
4181, 0.009980, 160, 3, 10, 300, 1600, 900, 
4182, 0.012852, 160, 3, 10, 300, 1600, 900, 
4183, 0.014022, 160, 3, 10, 300, 1600, 900, 
4184, 0.013828, 160, 3, 10, 300, 1600, 900, 
4185, 0.013688, 160, 3, 10, 300, 1600, 900, 
4186, 0.009517, 160, 3, 10, 300, 1600, 900, 
4187, 0.010025, 160, 3, 10, 300, 1600, 900, 
4188, 0.009993, 160, 3, 10, 300, 1600, 900, 
4189, 0.009305, 160, 3, 10, 300, 1600, 900, 
4190, 0.009935, 160, 3, 10, 300, 1600, 900, 
4191, 0.009445, 160, 3, 10, 300, 1600, 900, 
4192, 0.010143, 160, 3, 10, 300, 1600, 900, 
4193, 0.009725, 160, 3, 10, 300, 1600, 900, 
4194, 0.009773, 160, 3, 10, 300, 1600, 900, 
4195, 0.010311, 160, 3, 10, 300, 1600, 900, 
4196, 0.014571, 160, 3, 10, 300, 1600, 900, 
4197, 0.009392, 160, 3, 10, 300, 1600, 900, 
4198, 0.013708, 160, 3, 10, 300, 1600, 900, 
4199, 0.013562, 160, 3, 10, 300, 1600, 900, 
4200, 0.009429, 160, 3, 10, 300, 1600, 900, 
4201, 0.009993, 160, 3, 10, 300, 1600, 900, 
4202, 0.010275, 160, 3, 10, 300, 1600, 900, 
4203, 0.009386, 160, 3, 10, 300, 1600, 900, 
4204, 0.010199, 160, 3, 10, 300, 1600, 900, 
4205, 0.009229, 160, 3, 10, 300, 1600, 900, 
4206, 0.014018, 160, 3, 10, 300, 1600, 900, 
4207, 0.010175, 160, 3, 10, 300, 1600, 900, 
4208, 0.009381, 160, 3, 10, 300, 1600, 900, 
4209, 0.014191, 160, 3, 10, 300, 1600, 900, 
4210, 0.010231, 160, 3, 10, 300, 1600, 900, 
4211, 0.009579, 160, 3, 10, 300, 1600, 900, 
4212, 0.010011, 160, 3, 10, 300, 1600, 900, 
4213, 0.009803, 160, 3, 10, 300, 1600, 900, 
4214, 0.009300, 160, 3, 10, 300, 1600, 900, 
4215, 0.010092, 160, 3, 10, 300, 1600, 900, 
4216, 0.009568, 160, 3, 10, 300, 1600, 900, 
